#META,,,,,,,,
episodeId,episodeTitle,firstNodeId,,,,,,
93_2_5,sally,blood_mid,1,,,,,
94,e12,injured_shame,2,,,,,
94,sally,blood_mid,1,,,,,
95,e12,injured_shame,2,,,,,
95,sally,blood_smile,1,,,,,
96,e12,injured_shame,2,,,,,
96,sally,blood_mid,1,,,,,
97,e12,injured_shame,2,,,,,
97,sally,blood_mid,1,,,,,
98,e12,injured_shame,2,,,,,
98,sally,blood_mid,1,,,,,
99,e12,injured_shame,2,,,,,
99,sally,blood_mid,1,,,,,
100,e12,injured_serious,2,,,,,
100,sally,blood_mid,1,,,,,
101,e12,injured_serious,2,,,,,
101,sally,blood_mid,1,,,,,
102,e12,injured_serious,2,,,,,
102,sally,blood_mid,1,,,,,
103,e12,injured_serious,2,,,,,
103,sally,blood_mid,1,,,,,
104,e12,injured_serious,2,,,,,
104,sally,blood_mid,1,,,,,
105,e12,injured_serious,2,,,,,
105,sally,blood_mid,1,,,,,
106,e12,injured_serious,2,,,,,
106,sally,blood_mid,1,,,,,
107,e12,injured_serious,2,,,,,
107,sally,blood_mid,1,,,,,
108,e12,injured_serious,2,,,,,
108,sally,blood_mid,1,,,,,
109,e12,injured_serious,2,,,,,
109,sally,blood_mid,1,,,,,
110,e12,injured_serious,2,,,,,
110,sally,blood_smile,1,,,,,
111,e12,injured_serious,2,,,,,
111,sally,blood_mid,1,,,,,
112,e12,injured_angry,2,,,,,
112,sally,blood_mid,1,,,,,
113,e12,injured_angry,2,,,,,
113,sally,blood_mid,1,,,,,
114,e12,injured_shame,2,,,,,
114,sally,blood_mid,1,,,,,
115,e12,injured_shame,2,,,,,
115,sally,blood_mid,1,,,,,
116,e12,injured_shame,2,,,,,
116,sally,blood_mid,1,,,,,
117,e12,injured_shame,2,,,,,
117,sally,blood_mid,1,,,,,
118,e12,injured_shame,2,,,,,
118,sally,blood_mid,1,,,,,
119,e12,injured_shame,2,,,,,
119,sally,blood_mid,1,,,,,
120,e12,injured_shame,2,,,,,
120,sally,blood_mid,1,,,,,
121,e12,injured_shame,2,,,,,
121,sally,blood_mid,1,,,,,
122,e12,injured_shame,2,,,,,
122,sally,blood_mid,1,,,,,
123,e12,injured_shame,2,,,,,
123,sally,blood_mid,1,,,,,
124,e12,injured_shame,2,,,,,
124,sally,blood_smile,1,,,,,
125,e12,injured_shame,2,,,,,
125,sally,blood_mid,1,,,,,
126,e12,injured_shame,2,,,,,
126,sally,blood_mid,1,,,,,
127,e12,injured_shame,2,,,,,
127,sally,blood_mid,1,,,,,
128,e12,injured_frust,2,,,,,
128,sally,blood_mid,1,,,,,
129,e12,injured_frust,2,,,,,
129,sally,blood_mid,1,,,,,
130,e12,injured_frust,2,,,,,
130,sally,blood_mid,1,,,,,
131,e12,injured_frust,2,,,,,
131,sally,blood_mid,1,,,,,
132,e12,injured_frust,2,,,,,
132,sally,blood_mid,1,,,,,
133,e12,injured_frust,2,,,,,
133,sally,blood_smile,1,,,,,
134,e12,injured_frust,2,,,,,
134,sally,blood_smile,1,,,,,
135,e12,injured_frust,2,,,,,
135,sally,blood_smile,1,,,,,
136,e12,injured_frust,2,,,,,
136,sally,blood_smile,1,,,,,
137,e12,injured_frust,2,,,,,
137,sally,blood_mid,1,,,,,
138,e12,injured_frust,2,,,,,
138,sally,blood_mid,1,,,,,
139,e12,injured_frust,2,,,,,
139,sally,blood_mid,1,,,,,
140,e12,injured_frust,2,,,,,
140,sally,blood_smile,1,,,,,
141,e12,injured_shame,2,,,,,
142,e12,injured_shame,2,,,,,
143,e12,injured_smile,2,,,,,
144,e12,injured_smile,2,,,,,
145,e12,injured_smile,2,,,,,
146,e12,injured_smile,2,,,,,
,,,,,,,,
#CHOICES,,,,,,,,
nodeId,choiceIndex,buttonText,nextNodeId,setFlags,clearFlags,varChanges,,
13,0,아무도 들어오지 않았습니다.,14_1_1,,,,,
13,1,다른 손님과 햇갈리신 거 아닐까요?,14_2_1,,,,,
24,0,셀리씨! 어떻게 좀 해주세요!,25_1_1,,,,,
24,1,어떻게 하죠? 경찰이라도 부를까요?,25_2_1,,,,,
64,0,펍을 찾는 모두를 환대하는 것이 이 펍의 규칙입니다. ,65_1_1,,,,,
64,1,범죄자가 아니라 손님입니다. ,65_2_1,,,,,
,,,,,,,,
#NODE_BRANCHES,,,,,,,,
nodeId,requiredAllFlags,requiredAnyFlags,nextNodeId,,,,,
75,sc1_true,,76_1_1,,,,,
,,,,,,,,
,,,,,,,,
#NODE_VAR_BRANCHES,,,,,,,,
nodeId,varName,op,threshold,nextNodeId,,,,
